lambda,dlambda,pe,espring
2.448826e-04,-1.526173e-07,-3.189575e+01,4.117581e-02
2.447301e-04,-1.525435e-07,-3.189578e+01,4.116791e-02
2.445776e-04,-1.524697e-07,-3.189581e+01,4.116075e-02
2.444251e-04,-1.523960e-07,-3.189585e+01,4.115135e-02
2.442728e-04,-1.523222e-07,-3.189588e+01,4.114131e-02
2.441205e-04,-1.522485e-07,-3.189593e+01,4.112921e-02
2.439683e-04,-1.521749e-07,-3.189597e+01,4.111274e-02
2.438161e-04,-1.521012e-07,-3.189601e+01,4.109506e-02
2.436641e-04,-1.520276e-07,-3.189604e+01,4.107893e-02
2.435121e-04,-1.519540e-07,-3.189607e+01,4.106700e-02
2.433602e-04,-1.518805e-07,-3.189610e+01,4.105015e-02
2.432083e-04,-1.518069e-07,-3.189614e+01,4.103594e-02
2.430565e-04,-1.517334e-07,-3.189618e+01,4.101900e-02
2.429048e-04,-1.516599e-07,-3.189621e+01,4.100311e-02
2.427532e-04,-1.515865e-07,-3.189624e+01,4.098688e-02
2.426017e-04,-1.515130e-07,-3.189627e+01,4.097038e-02
2.424502e-04,-1.514396e-07,-3.189629e+01,4.095733e-02
2.422988e-04,-1.513662e-07,-3.189631e+01,4.094643e-02
2.421475e-04,-1.512928e-07,-3.189632e+01,4.093645e-02
2.419962e-04,-1.512195e-07,-3.189633e+01,4.092613e-02
2.418450e-04,-1.511462e-07,-3.189634e+01,4.091092e-02
2.416939e-04,-1.510729e-07,-3.189635e+01,4.089320e-02
2.415429e-04,-1.509996e-07,-3.189637e+01,4.087729e-02
2.413919e-04,-1.509264e-07,-3.189637e+01,4.086033e-02
2.412410e-04,-1.508532e-07,-3.189638e+01,4.084525e-02
2.410902e-04,-1.507800e-07,-3.189639e+01,4.082958e-02
2.409395e-04,-1.507068e-07,-3.189639e+01,4.082157e-02
2.407888e-04,-1.506337e-07,-3.189640e+01,4.080968e-02
2.406382e-04,-1.505606e-07,-3.189641e+01,4.079667e-02
2.404877e-04,-1.504875e-07,-3.189641e+01,4.078683e-02
2.403372e-04,-1.504144e-07,-3.189641e+01,4.077545e-02
2.401868e-04,-1.503414e-07,-3.189642e+01,4.076733e-02
2.400365e-04,-1.502683e-07,-3.189643e+01,4.075296e-02
2.398863e-04,-1.501953e-07,-3.189644e+01,4.073939e-02
2.397362e-04,-1.501224e-07,-3.189646e+01,4.072643e-02
2.395861e-04,-1.500494e-07,-3.189647e+01,4.071171e-02
2.394361e-04,-1.499765e-07,-3.189648e+01,4.069777e-02
2.392861e-04,-1.499036e-07,-3.189650e+01,4.068391e-02
2.391362e-04,-1.498308e-07,-3.189650e+01,4.067234e-02
2.389865e-04,-1.497579e-07,-3.189651e+01,4.065882e-02
2.388367e-04,-1.496851e-07,-3.189652e+01,4.064823e-02
2.386871e-04,-1.496123e-07,-3.189652e+01,4.063605e-02
2.385375e-04,-1.495395e-07,-3.189653e+01,4.062652e-02
2.383880e-04,-1.494668e-07,-3.189654e+01,4.061939e-02
2.382386e-04,-1.493941e-07,-3.189655e+01,4.061102e-02
2.380892e-04,-1.493214e-07,-3.189657e+01,4.059984e-02
2.379399e-04,-1.492487e-07,-3.189659e+01,4.058854e-02
2.377907e-04,-1.491761e-07,-3.189660e+01,4.057757e-02
2.376416e-04,-1.491034e-07,-3.189662e+01,4.056621e-02
2.374925e-04,-1.490308e-07,-3.189663e+01,4.055512e-02
2.373435e-04,-1.489583e-07,-3.189665e+01,4.054453e-02
2.371946e-04,-1.488857e-07,-3.189667e+01,4.053205e-02
2.370457e-04,-1.488132e-07,-3.189668e+01,4.052088e-02
2.368970e-04,-1.487407e-07,-3.189670e+01,4.051140e-02
2.367483e-04,-1.486682e-07,-3.189672e+01,4.050416e-02
2.365996e-04,-1.485958e-07,-3.189674e+01,4.049604e-02
2.364511e-04,-1.485234e-07,-3.189676e+01,4.048396e-02
2.363026e-04,-1.484510e-07,-3.189678e+01,4.046760e-02
2.361542e-04,-1.483786e-07,-3.189681e+01,4.044932e-02
2.360058e-04,-1.483063e-07,-3.189683e+01,4.043491e-02
2.358576e-04,-1.482339e-07,-3.189684e+01,4.042279e-02
2.357094e-04,-1.481616e-07,-3.189686e+01,4.041196e-02
2.355612e-04,-1.480894e-07,-3.189687e+01,4.040134e-02
2.354132e-04,-1.480171e-07,-3.189688e+01,4.039449e-02
2.352652e-04,-1.479449e-07,-3.189690e+01,4.038581e-02
2.351173e-04,-1.478727e-07,-3.189690e+01,4.037503e-02
2.349695e-04,-1.478005e-07,-3.189691e+01,4.036475e-02
2.348217e-04,-1.477284e-07,-3.189692e+01,4.035521e-02
2.346740e-04,-1.476563e-07,-3.189692e+01,4.034677e-02
2.345264e-04,-1.475842e-07,-3.189692e+01,4.033992e-02
2.343788e-04,-1.475121e-07,-3.189692e+01,4.033451e-02
2.342314e-04,-1.474400e-07,-3.189692e+01,4.032785e-02
2.340840e-04,-1.473680e-07,-3.189691e+01,4.032430e-02
2.339366e-04,-1.472960e-07,-3.189691e+01,4.031870e-02
2.337894e-04,-1.472240e-07,-3.189691e+01,4.031404e-02
2.336422e-04,-1.471521e-07,-3.189691e+01,4.030750e-02
2.334951e-04,-1.470801e-07,-3.189691e+01,4.030127e-02
2.333480e-04,-1.470082e-07,-3.189690e+01,4.029403e-02
2.332010e-04,-1.469364e-07,-3.189691e+01,4.028462e-02
2.330541e-04,-1.468645e-07,-3.189691e+01,4.027188e-02
2.329073e-04,-1.467927e-07,-3.189692e+01,4.025485e-02
2.327606e-04,-1.467209e-07,-3.189692e+01,4.023458e-02
2.326139e-04,-1.466491e-07,-3.189692e+01,4.021813e-02
2.324673e-04,-1.465774e-07,-3.189692e+01,4.020124e-02
2.323207e-04,-1.465056e-07,-3.189692e+01,4.018329e-02
2.321742e-04,-1.464339e-07,-3.189693e+01,4.016406e-02
2.320278e-04,-1.463622e-07,-3.189693e+01,4.014418e-02
2.318815e-04,-1.462906e-07,-3.189693e+01,4.012522e-02
2.317353e-04,-1.462189e-07,-3.189692e+01,4.010821e-02
2.315891e-04,-1.461473e-07,-3.189692e+01,4.009487e-02
2.314430e-04,-1.460758e-07,-3.189690e+01,4.007799e-02
2.312969e-04,-1.460042e-07,-3.189689e+01,4.006384e-02
2.311510e-04,-1.459327e-07,-3.189688e+01,4.005139e-02
2.310051e-04,-1.458612e-07,-3.189686e+01,4.003857e-02
2.308592e-04,-1.457897e-07,-3.189684e+01,4.002438e-02
2.307135e-04,-1.457182e-07,-3.189682e+01,4.001021e-02
2.305678e-04,-1.456468e-07,-3.189679e+01,3.999733e-02
2.304222e-04,-1.455754e-07,-3.189676e+01,3.998833e-02
2.302767e-04,-1.455040e-07,-3.189673e+01,3.997806e-02
2.301312e-04,-1.454326e-07,-3.189672e+01,3.996728e-02
2.299858e-04,-1.453613e-07,-3.189670e+01,3.995569e-02
2.298405e-04,-1.452900e-07,-3.189669e+01,3.994199e-02
2.296952e-04,-1.452187e-07,-3.189667e+01,3.992872e-02
2.295500e-04,-1.451474e-07,-3.189665e+01,3.991755e-02
2.294049e-04,-1.450762e-07,-3.189663e+01,3.990513e-02
2.292599e-04,-1.450050e-07,-3.189660e+01,3.989181e-02
2.291149e-04,-1.449338e-07,-3.189658e+01,3.988087e-02
2.289700e-04,-1.448626e-07,-3.189654e+01,3.987544e-02
2.288252e-04,-1.447915e-07,-3.189651e+01,3.987081e-02
2.286804e-04,-1.447204e-07,-3.189648e+01,3.986611e-02
2.285357e-04,-1.446493e-07,-3.189646e+01,3.985719e-02
2.283911e-04,-1.445782e-07,-3.189643e+01,3.984890e-02
2.282466e-04,-1.445072e-07,-3.189640e+01,3.984080e-02
2.281021e-04,-1.444362e-07,-3.189637e+01,3.983267e-02
2.279577e-04,-1.443652e-07,-3.189634e+01,3.982653e-02
2.278134e-04,-1.442942e-07,-3.189631e+01,3.982020e-02
2.276691e-04,-1.442233e-07,-3.189629e+01,3.981422e-02
2.275249e-04,-1.441523e-07,-3.189627e+01,3.980460e-02
2.273808e-04,-1.440815e-07,-3.189626e+01,3.979461e-02
2.272368e-04,-1.440106e-07,-3.189624e+01,3.978588e-02
2.270928e-04,-1.439397e-07,-3.189623e+01,3.977770e-02
2.269489e-04,-1.438689e-07,-3.189623e+01,3.977044e-02
2.268051e-04,-1.437981e-07,-3.189623e+01,3.976043e-02
2.266613e-04,-1.437273e-07,-3.189623e+01,3.974882e-02
2.265176e-04,-1.436566e-07,-3.189623e+01,3.973849e-02
2.263740e-04,-1.435859e-07,-3.189623e+01,3.972935e-02
2.262304e-04,-1.435152e-07,-3.189624e+01,3.972087e-02
2.260869e-04,-1.434445e-07,-3.189624e+01,3.971251e-02
2.259435e-04,-1.433739e-07,-3.189625e+01,3.970376e-02
2.258002e-04,-1.433032e-07,-3.189626e+01,3.969376e-02
2.256569e-04,-1.432326e-07,-3.189627e+01,3.968857e-02
2.255137e-04,-1.431621e-07,-3.189628e+01,3.968168e-02
2.253706e-04,-1.430915e-07,-3.189629e+01,3.967607e-02
2.252276e-04,-1.430210e-07,-3.189630e+01,3.966956e-02
2.250846e-04,-1.429505e-07,-3.189631e+01,3.966188e-02
2.249416e-04,-1.428800e-07,-3.189632e+01,3.965469e-02
2.247988e-04,-1.428095e-07,-3.189633e+01,3.964450e-02
2.246560e-04,-1.427391e-07,-3.189634e+01,3.963714e-02
2.245133e-04,-1.426687e-07,-3.189635e+01,3.962970e-02
2.243707e-04,-1.425983e-07,-3.189636e+01,3.962323e-02
2.242281e-04,-1.425280e-07,-3.189638e+01,3.961890e-02
2.240856e-04,-1.424576e-07,-3.189639e+01,3.961371e-02
2.239432e-04,-1.423873e-07,-3.189641e+01,3.960909e-02
2.238009e-04,-1.423170e-07,-3.189642e+01,3.960382e-02
2.236586e-04,-1.422468e-07,-3.189643e+01,3.959784e-02
2.235164e-04,-1.421765e-07,-3.189644e+01,3.959431e-02
2.233742e-04,-1.421063e-07,-3.189646e+01,3.959208e-02
2.232322e-04,-1.420362e-07,-3.189647e+01,3.959078e-02
2.230902e-04,-1.419660e-07,-3.189648e+01,3.958827e-02
2.229482e-04,-1.418959e-07,-3.189649e+01,3.958816e-02
2.228064e-04,-1.418257e-07,-3.189650e+01,3.958708e-02
2.226646e-04,-1.417557e-07,-3.189651e+01,3.958549e-02
2.225229e-04,-1.416856e-07,-3.189653e+01,3.957887e-02
2.223812e-04,-1.416155e-07,-3.189654e+01,3.957098e-02
2.222396e-04,-1.415455e-07,-3.189655e+01,3.956467e-02
2.220981e-04,-1.414755e-07,-3.189656e+01,3.956296e-02
2.219567e-04,-1.414056e-07,-3.189657e+01,3.956194e-02
2.218153e-04,-1.413356e-07,-3.189658e+01,3.956181e-02
2.216740e-04,-1.412657e-07,-3.189659e+01,3.956577e-02
2.215328e-04,-1.411958e-07,-3.189659e+01,3.957032e-02
2.213916e-04,-1.411259e-07,-3.189659e+01,3.957625e-02
2.212505e-04,-1.410561e-07,-3.189659e+01,3.958505e-02
2.211095e-04,-1.409863e-07,-3.189659e+01,3.958995e-02
2.209685e-04,-1.409165e-07,-3.189659e+01,3.959505e-02
2.208277e-04,-1.408467e-07,-3.189659e+01,3.959870e-02
2.206869e-04,-1.407770e-07,-3.189658e+01,3.960176e-02
2.205461e-04,-1.407072e-07,-3.189657e+01,3.960629e-02
2.204054e-04,-1.406375e-07,-3.189657e+01,3.960938e-02
2.202648e-04,-1.405679e-07,-3.189656e+01,3.961139e-02
2.201243e-04,-1.404982e-07,-3.189655e+01,3.961769e-02
2.199838e-04,-1.404286e-07,-3.189653e+01,3.962575e-02
2.198434e-04,-1.403590e-07,-3.189652e+01,3.963209e-02
2.197031e-04,-1.402894e-07,-3.189649e+01,3.963770e-02
2.195629e-04,-1.402199e-07,-3.189646e+01,3.964565e-02
2.194227e-04,-1.401503e-07,-3.189643e+01,3.965780e-02
2.192826e-04,-1.400808e-07,-3.189640e+01,3.967165e-02
2.191425e-04,-1.400113e-07,-3.189637e+01,3.968526e-02
2.190025e-04,-1.399419e-07,-3.189633e+01,3.969971e-02
2.188626e-04,-1.398724e-07,-3.189629e+01,3.971752e-02
2.187228e-04,-1.398030e-07,-3.189625e+01,3.973404e-02
2.185830e-04,-1.397337e-07,-3.189621e+01,3.974808e-02
2.184433e-04,-1.396643e-07,-3.189617e+01,3.976160e-02
2.183037e-04,-1.395950e-07,-3.189613e+01,3.977515e-02
2.181641e-04,-1.395256e-07,-3.189609e+01,3.979409e-02
2.180246e-04,-1.394564e-07,-3.189606e+01,3.981007e-02
2.178852e-04,-1.393871e-07,-3.189603e+01,3.982699e-02
2.177459e-04,-1.393178e-07,-3.189600e+01,3.984272e-02
2.176066e-04,-1.392486e-07,-3.189598e+01,3.985418e-02
2.174674e-04,-1.391794e-07,-3.189595e+01,3.986442e-02
2.173282e-04,-1.391103e-07,-3.189592e+01,3.987646e-02
2.171892e-04,-1.390411e-07,-3.189589e+01,3.989105e-02
2.170501e-04,-1.389720e-07,-3.189586e+01,3.990786e-02
2.169112e-04,-1.389029e-07,-3.189583e+01,3.992469e-02
2.167723e-04,-1.388338e-07,-3.189580e+01,3.993873e-02
2.166335e-04,-1.387648e-07,-3.189578e+01,3.995060e-02
2.164948e-04,-1.386958e-07,-3.189576e+01,3.996160e-02
2.163562e-04,-1.386268e-07,-3.189574e+01,3.997748e-02
2.162176e-04,-1.385578e-07,-3.189573e+01,3.999202e-02
2.160790e-04,-1.384889e-07,-3.189571e+01,4.000605e-02
2.159406e-04,-1.384199e-07,-3.189569e+01,4.002196e-02
2.158022e-04,-1.383510e-07,-3.189567e+01,4.004234e-02
2.156639e-04,-1.382822e-07,-3.189566e+01,4.006165e-02
2.155256e-04,-1.382133e-07,-3.189564e+01,4.008030e-02
2.153875e-04,-1.381445e-07,-3.189563e+01,4.010110e-02
2.152493e-04,-1.380757e-07,-3.189561e+01,4.012126e-02
2.151113e-04,-1.380069e-07,-3.189559e+01,4.014134e-02
2.149733e-04,-1.379381e-07,-3.189556e+01,4.015996e-02
2.148354e-04,-1.378694e-07,-3.189554e+01,4.017872e-02
2.146976e-04,-1.378007e-07,-3.189551e+01,4.020065e-02
2.145598e-04,-1.377320e-07,-3.189548e+01,4.022475e-02
2.144221e-04,-1.376633e-07,-3.189544e+01,4.024795e-02
2.142845e-04,-1.375947e-07,-3.189540e+01,4.027579e-02
2.141469e-04,-1.375261e-07,-3.189536e+01,4.030398e-02
2.140094e-04,-1.374575e-07,-3.189532e+01,4.033328e-02
2.138720e-04,-1.373889e-07,-3.189528e+01,4.036452e-02
2.137347e-04,-1.373204e-07,-3.189525e+01,4.039777e-02
2.135974e-04,-1.372519e-07,-3.189521e+01,4.042842e-02
2.134602e-04,-1.371834e-07,-3.189518e+01,4.046026e-02
2.133230e-04,-1.371149e-07,-3.189516e+01,4.048962e-02
2.131859e-04,-1.370465e-07,-3.189514e+01,4.051863e-02
2.130489e-04,-1.369781e-07,-3.189511e+01,4.054692e-02
2.129120e-04,-1.369097e-07,-3.189509e+01,4.057462e-02
2.127751e-04,-1.368413e-07,-3.189507e+01,4.060239e-02
2.126383e-04,-1.367729e-07,-3.189506e+01,4.062840e-02
2.125016e-04,-1.367046e-07,-3.189504e+01,4.065381e-02
2.123649e-04,-1.366363e-07,-3.189501e+01,4.067550e-02
2.122283e-04,-1.365680e-07,-3.189499e+01,4.069856e-02
2.120918e-04,-1.364998e-07,-3.189497e+01,4.071860e-02
2.119553e-04,-1.364316e-07,-3.189494e+01,4.073896e-02
2.118189e-04,-1.363634e-07,-3.189492e+01,4.075687e-02
2.116826e-04,-1.362952e-07,-3.189491e+01,4.077091e-02
2.115463e-04,-1.362270e-07,-3.189490e+01,4.078293e-02
2.114101e-04,-1.361589e-07,-3.189489e+01,4.079373e-02
2.112740e-04,-1.360908e-07,-3.189488e+01,4.080213e-02
2.111379e-04,-1.360227e-07,-3.189488e+01,4.080649e-02
2.110019e-04,-1.359546e-07,-3.189488e+01,4.081044e-02
2.108660e-04,-1.358866e-07,-3.189487e+01,4.081270e-02
2.107302e-04,-1.358186e-07,-3.189486e+01,4.081530e-02
2.105944e-04,-1.357506e-07,-3.189484e+01,4.081748e-02
2.104587e-04,-1.356826e-07,-3.189483e+01,4.081791e-02
2.103230e-04,-1.356147e-07,-3.189483e+01,4.081699e-02
2.101874e-04,-1.355468e-07,-3.189482e+01,4.081530e-02
2.100519e-04,-1.354789e-07,-3.189481e+01,4.081740e-02
2.099165e-04,-1.354110e-07,-3.189480e+01,4.081822e-02
2.097811e-04,-1.353432e-07,-3.189480e+01,4.081627e-02
2.096458e-04,-1.352753e-07,-3.189480e+01,4.081138e-02
2.095105e-04,-1.352075e-07,-3.189480e+01,4.080313e-02
2.093754e-04,-1.351398e-07,-3.189481e+01,4.079513e-02
2.092403e-04,-1.350720e-07,-3.189482e+01,4.078555e-02
2.091052e-04,-1.350043e-07,-3.189484e+01,4.077501e-02
2.089703e-04,-1.349366e-07,-3.189486e+01,4.075949e-02
2.088354e-04,-1.348689e-07,-3.189489e+01,4.074483e-02
2.087005e-04,-1.348013e-07,-3.189491e+01,4.072896e-02
2.085658e-04,-1.347336e-07,-3.189494e+01,4.071232e-02
2.084311e-04,-1.346660e-07,-3.189496e+01,4.069986e-02
2.082964e-04,-1.345984e-07,-3.189497e+01,4.068948e-02
2.081619e-04,-1.345309e-07,-3.189499e+01,4.068040e-02
2.080274e-04,-1.344634e-07,-3.189500e+01,4.067058e-02
2.078929e-04,-1.343958e-07,-3.189501e+01,4.066046e-02
2.077586e-04,-1.343284e-07,-3.189502e+01,4.065191e-02
2.076243e-04,-1.342609e-07,-3.189502e+01,4.064616e-02
2.074900e-04,-1.341935e-07,-3.189503e+01,4.063933e-02
2.073559e-04,-1.341260e-07,-3.189505e+01,4.062873e-02
2.072218e-04,-1.340586e-07,-3.189506e+01,4.061425e-02
2.070878e-04,-1.339913e-07,-3.189508e+01,4.060268e-02
2.069538e-04,-1.339239e-07,-3.189509e+01,4.059022e-02
2.068199e-04,-1.338566e-07,-3.189511e+01,4.057881e-02
2.066861e-04,-1.337893e-07,-3.189512e+01,4.056668e-02
2.065523e-04,-1.337220e-07,-3.189514e+01,4.055222e-02
2.064187e-04,-1.336548e-07,-3.189515e+01,4.053789e-02
2.062850e-04,-1.335876e-07,-3.189516e+01,4.052576e-02
2.061515e-04,-1.335204e-07,-3.189517e+01,4.051364e-02
2.060180e-04,-1.334532e-07,-3.189518e+01,4.049983e-02
2.058846e-04,-1.333860e-07,-3.189518e+01,4.048690e-02
2.057512e-04,-1.333189e-07,-3.189519e+01,4.047396e-02
2.056179e-04,-1.332518e-07,-3.189519e+01,4.046210e-02
2.054847e-04,-1.331847e-07,-3.189519e+01,4.045092e-02
2.053516e-04,-1.331177e-07,-3.189518e+01,4.044021e-02
2.052185e-04,-1.330506e-07,-3.189518e+01,4.043092e-02
2.050855e-04,-1.329836e-07,-3.189518e+01,4.041616e-02
2.049525e-04,-1.329166e-07,-3.189518e+01,4.039675e-02
2.048196e-04,-1.328497e-07,-3.189519e+01,4.037588e-02
2.046868e-04,-1.327827e-07,-3.189519e+01,4.035552e-02
2.045541e-04,-1.327158e-07,-3.189519e+01,4.033429e-02
2.044214e-04,-1.326489e-07,-3.189520e+01,4.031502e-02
2.042888e-04,-1.325821e-07,-3.189520e+01,4.029779e-02
2.041562e-04,-1.325152e-07,-3.189520e+01,4.028179e-02
2.040237e-04,-1.324484e-07,-3.189521e+01,4.026654e-02
2.038913e-04,-1.323816e-07,-3.189522e+01,4.024985e-02
2.037590e-04,-1.323148e-07,-3.189523e+01,4.023211e-02
2.036267e-04,-1.322481e-07,-3.189524e+01,4.021536e-02
2.034945e-04,-1.321813e-07,-3.189525e+01,4.019861e-02
2.033623e-04,-1.321146e-07,-3.189527e+01,4.017850e-02
2.032302e-04,-1.320480e-07,-3.189528e+01,4.015765e-02
2.030982e-04,-1.319813e-07,-3.189530e+01,4.013602e-02
2.029663e-04,-1.319147e-07,-3.189532e+01,4.011402e-02
2.028344e-04,-1.318481e-07,-3.189534e+01,4.009295e-02
2.027026e-04,-1.317815e-07,-3.189536e+01,4.007228e-02
2.025708e-04,-1.317149e-07,-3.189539e+01,4.005013e-02
2.024392e-04,-1.316484e-07,-3.189543e+01,4.002701e-02
2.023075e-04,-1.315819e-07,-3.189546e+01,4.000150e-02
2.021760e-04,-1.315154e-07,-3.189550e+01,3.997601e-02
2.020445e-04,-1.314489e-07,-3.189553e+01,3.995047e-02
2.019131e-04,-1.313825e-07,-3.189557e+01,3.992393e-02
2.017817e-04,-1.313160e-07,-3.189561e+01,3.989552e-02
2.016505e-04,-1.312497e-07,-3.189564e+01,3.986724e-02
2.015192e-04,-1.311833e-07,-3.189568e+01,3.983843e-02
2.013881e-04,-1.311169e-07,-3.189571e+01,3.980975e-02
2.012570e-04,-1.310506e-07,-3.189575e+01,3.978159e-02
2.011260e-04,-1.309843e-07,-3.189579e+01,3.975704e-02
2.009950e-04,-1.309180e-07,-3.189583e+01,3.973570e-02
2.008642e-04,-1.308518e-07,-3.189587e+01,3.971238e-02
2.007333e-04,-1.307855e-07,-3.189590e+01,3.968683e-02
2.006026e-04,-1.307193e-07,-3.189595e+01,3.966061e-02
2.004719e-04,-1.306532e-07,-3.189599e+01,3.963322e-02
2.003413e-04,-1.305870e-07,-3.189603e+01,3.961095e-02
2.002107e-04,-1.305209e-07,-3.189607e+01,3.958769e-02
2.000802e-04,-1.304548e-07,-3.189611e+01,3.956327e-02
1.999498e-04,-1.303887e-07,-3.189615e+01,3.953922e-02
1.998195e-04,-1.303226e-07,-3.189618e+01,3.951644e-02
1.996892e-04,-1.302566e-07,-3.189620e+01,3.949343e-02
1.995589e-04,-1.301905e-07,-3.189623e+01,3.947015e-02
1.994288e-04,-1.301245e-07,-3.189625e+01,3.944627e-02
1.992987e-04,-1.300586e-07,-3.189627e+01,3.942411e-02
1.991687e-04,-1.299926e-07,-3.189629e+01,3.939952e-02
1.990387e-04,-1.299267e-07,-3.189631e+01,3.937344e-02
1.989088e-04,-1.298608e-07,-3.189633e+01,3.935157e-02
1.987790e-04,-1.297949e-07,-3.189635e+01,3.932655e-02
1.986492e-04,-1.297291e-07,-3.189638e+01,3.929957e-02
1.985195e-04,-1.296632e-07,-3.189641e+01,3.927045e-02
1.983899e-04,-1.295974e-07,-3.189642e+01,3.923997e-02
1.982603e-04,-1.295317e-07,-3.189644e+01,3.921282e-02
1.981308e-04,-1.294659e-07,-3.189646e+01,3.918379e-02
1.980014e-04,-1.294002e-07,-3.189648e+01,3.915377e-02
1.978720e-04,-1.293345e-07,-3.189649e+01,3.912480e-02
1.977427e-04,-1.292688e-07,-3.189650e+01,3.909518e-02
1.976135e-04,-1.292031e-07,-3.189652e+01,3.907034e-02
1.974843e-04,-1.291375e-07,-3.189653e+01,3.904525e-02
1.973552e-04,-1.290718e-07,-3.189654e+01,3.902142e-02
1.972262e-04,-1.290062e-07,-3.189654e+01,3.900092e-02
1.970972e-04,-1.289407e-07,-3.189654e+01,3.898428e-02
1.969683e-04,-1.288751e-07,-3.189653e+01,3.896772e-02
1.968395e-04,-1.288096e-07,-3.189653e+01,3.895577e-02
1.967107e-04,-1.287441e-07,-3.189652e+01,3.894359e-02
1.965820e-04,-1.286786e-07,-3.189651e+01,3.893428e-02
1.964533e-04,-1.286132e-07,-3.189649e+01,3.892929e-02
1.963248e-04,-1.285477e-07,-3.189648e+01,3.892607e-02
1.961962e-04,-1.284823e-07,-3.189646e+01,3.892223e-02
1.960678e-04,-1.284170e-07,-3.189644e+01,3.892183e-02
1.959394e-04,-1.283516e-07,-3.189642e+01,3.892176e-02
1.958111e-04,-1.282863e-07,-3.189640e+01,3.892585e-02
1.956828e-04,-1.282209e-07,-3.189637e+01,3.892942e-02
1.955546e-04,-1.281557e-07,-3.189635e+01,3.893140e-02
1.954265e-04,-1.280904e-07,-3.189632e+01,3.893321e-02
1.952985e-04,-1.280251e-07,-3.189630e+01,3.893359e-02
1.951705e-04,-1.279599e-07,-3.189628e+01,3.893124e-02
1.950425e-04,-1.278947e-07,-3.189626e+01,3.892973e-02
1.949147e-04,-1.278296e-07,-3.189624e+01,3.892927e-02
1.947869e-04,-1.277644e-07,-3.189623e+01,3.892899e-02
1.946592e-04,-1.276993e-07,-3.189621e+01,3.892642e-02
1.945315e-04,-1.276342e-07,-3.189620e+01,3.892505e-02
1.944039e-04,-1.275691e-07,-3.189619e+01,3.892740e-02
1.942763e-04,-1.275040e-07,-3.189618e+01,3.893048e-02
1.941489e-04,-1.274390e-07,-3.189618e+01,3.893413e-02
1.940215e-04,-1.273740e-07,-3.189617e+01,3.893993e-02
1.938941e-04,-1.273090e-07,-3.189617e+01,3.894573e-02
1.937668e-04,-1.272441e-07,-3.189616e+01,3.895160e-02
1.936396e-04,-1.271791e-07,-3.189616e+01,3.895921e-02
1.935125e-04,-1.271142e-07,-3.189616e+01,3.896327e-02
1.933854e-04,-1.270493e-07,-3.189618e+01,3.896681e-02
1.932584e-04,-1.269844e-07,-3.189619e+01,3.896815e-02
1.931314e-04,-1.269196e-07,-3.189620e+01,3.897195e-02
1.930046e-04,-1.268548e-07,-3.189622e+01,3.897606e-02
1.928777e-04,-1.267900e-07,-3.189624e+01,3.897521e-02
1.927510e-04,-1.267252e-07,-3.189625e+01,3.897371e-02
1.926243e-04,-1.266604e-07,-3.189626e+01,3.897489e-02
1.924977e-04,-1.265957e-07,-3.189628e+01,3.897590e-02
1.923711e-04,-1.265310e-07,-3.189630e+01,3.897318e-02
1.922446e-04,-1.264663e-07,-3.189632e+01,3.896690e-02
1.921182e-04,-1.264017e-07,-3.189634e+01,3.896064e-02
1.919918e-04,-1.263370e-07,-3.189636e+01,3.895515e-02
1.918655e-04,-1.262724e-07,-3.189638e+01,3.894611e-02
1.917392e-04,-1.262078e-07,-3.189641e+01,3.893451e-02
1.916131e-04,-1.261433e-07,-3.189643e+01,3.892376e-02
1.914870e-04,-1.260787e-07,-3.189646e+01,3.891415e-02
1.913609e-04,-1.260142e-07,-3.189647e+01,3.890589e-02
1.912349e-04,-1.259497e-07,-3.189648e+01,3.889999e-02
1.911090e-04,-1.258852e-07,-3.189650e+01,3.889227e-02
1.909832e-04,-1.258208e-07,-3.189652e+01,3.888457e-02
1.908574e-04,-1.257564e-07,-3.189654e+01,3.887909e-02
1.907316e-04,-1.256920e-07,-3.189655e+01,3.887608e-02
1.906060e-04,-1.256276e-07,-3.189655e+01,3.887197e-02
1.904804e-04,-1.255632e-07,-3.189656e+01,3.886953e-02
1.903549e-04,-1.254989e-07,-3.189656e+01,3.886386e-02
1.902294e-04,-1.254346e-07,-3.189656e+01,3.885543e-02
1.901040e-04,-1.253703e-07,-3.189655e+01,3.884722e-02
1.899787e-04,-1.253060e-07,-3.189655e+01,3.884066e-02
1.898534e-04,-1.252418e-07,-3.189654e+01,3.883124e-02
1.897282e-04,-1.251776e-07,-3.189654e+01,3.881988e-02
1.896030e-04,-1.251134e-07,-3.189652e+01,3.881080e-02
1.894779e-04,-1.250492e-07,-3.189651e+01,3.880369e-02
1.893529e-04,-1.249851e-07,-3.189650e+01,3.879711e-02
1.892280e-04,-1.249209e-07,-3.189648e+01,3.878996e-02
1.891031e-04,-1.248568e-07,-3.189647e+01,3.878099e-02
1.889783e-04,-1.247927e-07,-3.189646e+01,3.877134e-02
1.888535e-04,-1.247287e-07,-3.189645e+01,3.875952e-02
1.887288e-04,-1.246647e-07,-3.189644e+01,3.874848e-02
1.886042e-04,-1.246007e-07,-3.189642e+01,3.873759e-02
1.884796e-04,-1.245367e-07,-3.189641e+01,3.872982e-02
1.883551e-04,-1.244727e-07,-3.189640e+01,3.871977e-02
1.882307e-04,-1.244088e-07,-3.189638e+01,3.871154e-02
