lambda,dlambda,pe,espring
9.972525e-01,9.733662e-07,-3.160935e+01,3.743007e-02
9.972535e-01,9.731063e-07,-3.160918e+01,3.744221e-02
9.972544e-01,9.728465e-07,-3.160901e+01,3.745433e-02
9.972554e-01,9.725866e-07,-3.160882e+01,3.746556e-02
9.972564e-01,9.723268e-07,-3.160863e+01,3.747727e-02
9.972574e-01,9.720671e-07,-3.160848e+01,3.748809e-02
9.972583e-01,9.718074e-07,-3.160835e+01,3.749859e-02
9.972593e-01,9.715478e-07,-3.160823e+01,3.750861e-02
9.972603e-01,9.712882e-07,-3.160810e+01,3.751636e-02
9.972612e-01,9.710286e-07,-3.160798e+01,3.752423e-02
9.972622e-01,9.707691e-07,-3.160786e+01,3.753245e-02
9.972632e-01,9.705096e-07,-3.160776e+01,3.753914e-02
9.972642e-01,9.702502e-07,-3.160766e+01,3.754352e-02
9.972651e-01,9.699908e-07,-3.160756e+01,3.754709e-02
9.972661e-01,9.697315e-07,-3.160746e+01,3.755036e-02
9.972671e-01,9.694722e-07,-3.160730e+01,3.755142e-02
9.972680e-01,9.692130e-07,-3.160716e+01,3.755259e-02
9.972690e-01,9.689538e-07,-3.160703e+01,3.755456e-02
9.972700e-01,9.686946e-07,-3.160692e+01,3.755602e-02
9.972709e-01,9.684355e-07,-3.160681e+01,3.755815e-02
9.972719e-01,9.681765e-07,-3.160670e+01,3.756086e-02
9.972729e-01,9.679174e-07,-3.160660e+01,3.756332e-02
9.972738e-01,9.676585e-07,-3.160650e+01,3.756614e-02
9.972748e-01,9.673995e-07,-3.160641e+01,3.756961e-02
9.972758e-01,9.671407e-07,-3.160630e+01,3.757271e-02
9.972767e-01,9.668818e-07,-3.160619e+01,3.757449e-02
9.972777e-01,9.666230e-07,-3.160607e+01,3.757597e-02
9.972787e-01,9.663643e-07,-3.160593e+01,3.757836e-02
9.972796e-01,9.661056e-07,-3.160582e+01,3.758352e-02
9.972806e-01,9.658469e-07,-3.160572e+01,3.758520e-02
9.972816e-01,9.655883e-07,-3.160560e+01,3.758592e-02
9.972825e-01,9.653297e-07,-3.160549e+01,3.758768e-02
9.972835e-01,9.650712e-07,-3.160536e+01,3.758901e-02
9.972845e-01,9.648127e-07,-3.160525e+01,3.759013e-02
9.972854e-01,9.645543e-07,-3.160513e+01,3.759064e-02
9.972864e-01,9.642959e-07,-3.160503e+01,3.759114e-02
9.972874e-01,9.640376e-07,-3.160492e+01,3.759005e-02
9.972883e-01,9.637793e-07,-3.160480e+01,3.758776e-02
9.972893e-01,9.635210e-07,-3.160468e+01,3.758688e-02
9.972903e-01,9.632628e-07,-3.160458e+01,3.758777e-02
9.972912e-01,9.630047e-07,-3.160447e+01,3.758913e-02
9.972922e-01,9.627465e-07,-3.160434e+01,3.759154e-02
9.972931e-01,9.624885e-07,-3.160423e+01,3.759533e-02
9.972941e-01,9.622304e-07,-3.160413e+01,3.759781e-02
9.972951e-01,9.619725e-07,-3.160403e+01,3.760157e-02
9.972960e-01,9.617145e-07,-3.160391e+01,3.760583e-02
9.972970e-01,9.614566e-07,-3.160380e+01,3.761035e-02
9.972980e-01,9.611988e-07,-3.160367e+01,3.761405e-02
9.972989e-01,9.609410e-07,-3.160357e+01,3.761857e-02
9.972999e-01,9.606832e-07,-3.160349e+01,3.762349e-02
9.973008e-01,9.604255e-07,-3.160338e+01,3.762914e-02
9.973018e-01,9.601679e-07,-3.160326e+01,3.763474e-02
9.973028e-01,9.599102e-07,-3.160314e+01,3.764205e-02
9.973037e-01,9.596527e-07,-3.160300e+01,3.764895e-02
9.973047e-01,9.593951e-07,-3.160284e+01,3.765754e-02
9.973056e-01,9.591376e-07,-3.160267e+01,3.766568e-02
9.973066e-01,9.588802e-07,-3.160253e+01,3.767581e-02
9.973076e-01,9.586228e-07,-3.160241e+01,3.768331e-02
9.973085e-01,9.583654e-07,-3.160229e+01,3.768926e-02
9.973095e-01,9.581081e-07,-3.160215e+01,3.769502e-02
9.973104e-01,9.578509e-07,-3.160198e+01,3.770075e-02
9.973114e-01,9.575936e-07,-3.160184e+01,3.770801e-02
9.973123e-01,9.573365e-07,-3.160170e+01,3.771399e-02
9.973133e-01,9.570793e-07,-3.160155e+01,3.771968e-02
9.973143e-01,9.568223e-07,-3.160142e+01,3.772543e-02
9.973152e-01,9.565652e-07,-3.160129e+01,3.773028e-02
9.973162e-01,9.563082e-07,-3.160118e+01,3.773821e-02
9.973171e-01,9.560513e-07,-3.160109e+01,3.774495e-02
9.973181e-01,9.557944e-07,-3.160106e+01,3.775076e-02
9.973190e-01,9.555375e-07,-3.160104e+01,3.775483e-02
9.973200e-01,9.552807e-07,-3.160101e+01,3.775902e-02
9.973210e-01,9.550239e-07,-3.160097e+01,3.776378e-02
9.973219e-01,9.547672e-07,-3.160092e+01,3.776864e-02
9.973229e-01,9.545105e-07,-3.160086e+01,3.777404e-02
9.973238e-01,9.542539e-07,-3.160079e+01,3.778100e-02
9.973248e-01,9.539973e-07,-3.160068e+01,3.778705e-02
9.973257e-01,9.537408e-07,-3.160056e+01,3.779573e-02
9.973267e-01,9.534843e-07,-3.160043e+01,3.780415e-02
9.973276e-01,9.532278e-07,-3.160032e+01,3.781329e-02
9.973286e-01,9.529714e-07,-3.160021e+01,3.782140e-02
9.973295e-01,9.527150e-07,-3.160009e+01,3.782930e-02
9.973305e-01,9.524587e-07,-3.159996e+01,3.783666e-02
9.973314e-01,9.522024e-07,-3.159982e+01,3.784438e-02
9.973324e-01,9.519462e-07,-3.159971e+01,3.785183e-02
9.973333e-01,9.516900e-07,-3.159958e+01,3.786028e-02
9.973343e-01,9.514339e-07,-3.159943e+01,3.786910e-02
9.973352e-01,9.511778e-07,-3.159927e+01,3.788010e-02
9.973362e-01,9.509217e-07,-3.159913e+01,3.789053e-02
9.973372e-01,9.506657e-07,-3.159902e+01,3.790114e-02
9.973381e-01,9.504098e-07,-3.159892e+01,3.790947e-02
9.973391e-01,9.501538e-07,-3.159883e+01,3.791687e-02
9.973400e-01,9.498980e-07,-3.159871e+01,3.792540e-02
9.973410e-01,9.496421e-07,-3.159859e+01,3.793443e-02
9.973419e-01,9.493864e-07,-3.159848e+01,3.794255e-02
9.973429e-01,9.491306e-07,-3.159834e+01,3.795147e-02
9.973438e-01,9.488749e-07,-3.159818e+01,3.795951e-02
9.973447e-01,9.486193e-07,-3.159805e+01,3.796917e-02
9.973457e-01,9.483637e-07,-3.159790e+01,3.797765e-02
9.973466e-01,9.481081e-07,-3.159778e+01,3.798700e-02
9.973476e-01,9.478526e-07,-3.159765e+01,3.799631e-02
9.973485e-01,9.475971e-07,-3.159756e+01,3.800621e-02
9.973495e-01,9.473417e-07,-3.159746e+01,3.801422e-02
9.973504e-01,9.470863e-07,-3.159733e+01,3.802283e-02
9.973514e-01,9.468310e-07,-3.159724e+01,3.803421e-02
9.973523e-01,9.465757e-07,-3.159717e+01,3.804372e-02
9.973533e-01,9.463205e-07,-3.159707e+01,3.805278e-02
9.973542e-01,9.460653e-07,-3.159699e+01,3.806044e-02
9.973552e-01,9.458101e-07,-3.159688e+01,3.806784e-02
9.973561e-01,9.455550e-07,-3.159678e+01,3.807380e-02
9.973571e-01,9.452999e-07,-3.159667e+01,3.807831e-02
9.973580e-01,9.450449e-07,-3.159656e+01,3.808033e-02
9.973589e-01,9.447899e-07,-3.159644e+01,3.808466e-02
9.973599e-01,9.445350e-07,-3.159635e+01,3.808943e-02
9.973608e-01,9.442801e-07,-3.159626e+01,3.809245e-02
9.973618e-01,9.440253e-07,-3.159615e+01,3.809649e-02
9.973627e-01,9.437705e-07,-3.159604e+01,3.810187e-02
9.973637e-01,9.435157e-07,-3.159594e+01,3.810671e-02
9.973646e-01,9.432610e-07,-3.159583e+01,3.811166e-02
9.973656e-01,9.430064e-07,-3.159572e+01,3.811668e-02
9.973665e-01,9.427517e-07,-3.159561e+01,3.811938e-02
9.973674e-01,9.424972e-07,-3.159547e+01,3.812290e-02
9.973684e-01,9.422426e-07,-3.159531e+01,3.812766e-02
9.973693e-01,9.419882e-07,-3.159514e+01,3.813293e-02
9.973703e-01,9.417337e-07,-3.159502e+01,3.813836e-02
9.973712e-01,9.414793e-07,-3.159489e+01,3.814235e-02
9.973722e-01,9.412250e-07,-3.159475e+01,3.814581e-02
9.973731e-01,9.409707e-07,-3.159463e+01,3.815050e-02
9.973740e-01,9.407164e-07,-3.159445e+01,3.815541e-02
9.973750e-01,9.404622e-07,-3.159425e+01,3.816282e-02
9.973759e-01,9.402080e-07,-3.159405e+01,3.816998e-02
9.973769e-01,9.399539e-07,-3.159383e+01,3.817729e-02
9.973778e-01,9.396998e-07,-3.159360e+01,3.818285e-02
9.973787e-01,9.394458e-07,-3.159335e+01,3.818722e-02
9.973797e-01,9.391918e-07,-3.159309e+01,3.819265e-02
9.973806e-01,9.389378e-07,-3.159282e+01,3.819825e-02
9.973816e-01,9.386839e-07,-3.159259e+01,3.820502e-02
9.973825e-01,9.384301e-07,-3.159235e+01,3.821061e-02
9.973834e-01,9.381763e-07,-3.159213e+01,3.821797e-02
9.973844e-01,9.379225e-07,-3.159187e+01,3.822429e-02
9.973853e-01,9.376688e-07,-3.159159e+01,3.823421e-02
9.973862e-01,9.374151e-07,-3.159133e+01,3.824516e-02
9.973872e-01,9.371615e-07,-3.159106e+01,3.825662e-02
9.973881e-01,9.369079e-07,-3.159081e+01,3.826839e-02
9.973891e-01,9.366543e-07,-3.159056e+01,3.828001e-02
9.973900e-01,9.364008e-07,-3.159029e+01,3.829102e-02
9.973909e-01,9.361474e-07,-3.159005e+01,3.830329e-02
9.973919e-01,9.358940e-07,-3.158982e+01,3.831543e-02
9.973928e-01,9.356406e-07,-3.158957e+01,3.832687e-02
9.973937e-01,9.353873e-07,-3.158932e+01,3.834074e-02
9.973947e-01,9.351340e-07,-3.158903e+01,3.835397e-02
9.973956e-01,9.348808e-07,-3.158875e+01,3.836958e-02
9.973965e-01,9.346276e-07,-3.158843e+01,3.838368e-02
9.973975e-01,9.343744e-07,-3.158812e+01,3.839979e-02
9.973984e-01,9.341213e-07,-3.158780e+01,3.841554e-02
9.973993e-01,9.338683e-07,-3.158750e+01,3.843172e-02
9.974003e-01,9.336153e-07,-3.158721e+01,3.844733e-02
9.974012e-01,9.333623e-07,-3.158693e+01,3.846438e-02
9.974021e-01,9.331094e-07,-3.158663e+01,3.848154e-02
9.974031e-01,9.328565e-07,-3.158631e+01,3.849773e-02
9.974040e-01,9.326037e-07,-3.158599e+01,3.851550e-02
9.974049e-01,9.323509e-07,-3.158567e+01,3.853325e-02
9.974059e-01,9.320982e-07,-3.158539e+01,3.855155e-02
9.974068e-01,9.318455e-07,-3.158512e+01,3.856770e-02
9.974077e-01,9.315928e-07,-3.158481e+01,3.858473e-02
9.974087e-01,9.313402e-07,-3.158451e+01,3.860403e-02
9.974096e-01,9.310876e-07,-3.158419e+01,3.862370e-02
9.974105e-01,9.308351e-07,-3.158387e+01,3.864324e-02
9.974115e-01,9.305827e-07,-3.158359e+01,3.866226e-02
9.974124e-01,9.303302e-07,-3.158331e+01,3.867857e-02
9.974133e-01,9.300778e-07,-3.158300e+01,3.869446e-02
9.974142e-01,9.298255e-07,-3.158270e+01,3.871231e-02
9.974152e-01,9.295732e-07,-3.158240e+01,3.872858e-02
9.974161e-01,9.293210e-07,-3.158208e+01,3.874542e-02
9.974170e-01,9.290688e-07,-3.158174e+01,3.876306e-02
9.974180e-01,9.288166e-07,-3.158136e+01,3.878201e-02
9.974189e-01,9.285645e-07,-3.158097e+01,3.880195e-02
9.974198e-01,9.283124e-07,-3.158062e+01,3.882366e-02
9.974208e-01,9.280604e-07,-3.158026e+01,3.884482e-02
9.974217e-01,9.278084e-07,-3.157990e+01,3.886549e-02
9.974226e-01,9.275565e-07,-3.157958e+01,3.888598e-02
9.974235e-01,9.273046e-07,-3.157926e+01,3.890367e-02
9.974245e-01,9.270527e-07,-3.157895e+01,3.891974e-02
9.974254e-01,9.268009e-07,-3.157864e+01,3.893598e-02
9.974263e-01,9.265491e-07,-3.157832e+01,3.895190e-02
9.974272e-01,9.262974e-07,-3.157804e+01,3.896915e-02
9.974282e-01,9.260458e-07,-3.157778e+01,3.898544e-02
9.974291e-01,9.257941e-07,-3.157752e+01,3.900132e-02
9.974300e-01,9.255426e-07,-3.157726e+01,3.901661e-02
9.974309e-01,9.252910e-07,-3.157699e+01,3.903100e-02
9.974319e-01,9.250395e-07,-3.157674e+01,3.904608e-02
9.974328e-01,9.247881e-07,-3.157646e+01,3.905898e-02
9.974337e-01,9.245367e-07,-3.157619e+01,3.907307e-02
9.974346e-01,9.242853e-07,-3.157599e+01,3.908644e-02
9.974356e-01,9.240340e-07,-3.157577e+01,3.909779e-02
9.974365e-01,9.237827e-07,-3.157556e+01,3.911054e-02
9.974374e-01,9.235315e-07,-3.157537e+01,3.912562e-02
9.974383e-01,9.232803e-07,-3.157518e+01,3.913823e-02
9.974393e-01,9.230292e-07,-3.157498e+01,3.915049e-02
9.974402e-01,9.227781e-07,-3.157477e+01,3.916327e-02
9.974411e-01,9.225270e-07,-3.157458e+01,3.917642e-02
9.974420e-01,9.222760e-07,-3.157440e+01,3.918944e-02
9.974430e-01,9.220251e-07,-3.157423e+01,3.920052e-02
9.974439e-01,9.217742e-07,-3.157410e+01,3.921080e-02
9.974448e-01,9.215233e-07,-3.157400e+01,3.921867e-02
9.974457e-01,9.212725e-07,-3.157390e+01,3.922421e-02
9.974466e-01,9.210217e-07,-3.157382e+01,3.923074e-02
9.974476e-01,9.207710e-07,-3.157380e+01,3.923671e-02
9.974485e-01,9.205203e-07,-3.157378e+01,3.924030e-02
9.974494e-01,9.202696e-07,-3.157376e+01,3.924263e-02
9.974503e-01,9.200190e-07,-3.157375e+01,3.924319e-02
9.974512e-01,9.197685e-07,-3.157374e+01,3.924166e-02
9.974522e-01,9.195180e-07,-3.157375e+01,3.923902e-02
9.974531e-01,9.192675e-07,-3.157379e+01,3.923565e-02
9.974540e-01,9.190171e-07,-3.157387e+01,3.922896e-02
9.974549e-01,9.187667e-07,-3.157394e+01,3.922064e-02
9.974558e-01,9.185163e-07,-3.157402e+01,3.921185e-02
9.974568e-01,9.182661e-07,-3.157409e+01,3.920383e-02
9.974577e-01,9.180158e-07,-3.157415e+01,3.919646e-02
9.974586e-01,9.177656e-07,-3.157424e+01,3.918868e-02
9.974595e-01,9.175154e-07,-3.157431e+01,3.918064e-02
9.974604e-01,9.172653e-07,-3.157439e+01,3.917252e-02
9.974613e-01,9.170153e-07,-3.157444e+01,3.916322e-02
9.974623e-01,9.167652e-07,-3.157452e+01,3.915568e-02
9.974632e-01,9.165153e-07,-3.157460e+01,3.914720e-02
9.974641e-01,9.162653e-07,-3.157467e+01,3.913927e-02
9.974650e-01,9.160154e-07,-3.157477e+01,3.913156e-02
9.974659e-01,9.157656e-07,-3.157483e+01,3.912182e-02
9.974668e-01,9.155158e-07,-3.157491e+01,3.911411e-02
9.974678e-01,9.152660e-07,-3.157499e+01,3.910452e-02
9.974687e-01,9.150163e-07,-3.157509e+01,3.909512e-02
9.974696e-01,9.147667e-07,-3.157520e+01,3.908396e-02
9.974705e-01,9.145170e-07,-3.157529e+01,3.907275e-02
9.974714e-01,9.142674e-07,-3.157537e+01,3.906253e-02
9.974723e-01,9.140179e-07,-3.157546e+01,3.905191e-02
9.974732e-01,9.137684e-07,-3.157558e+01,3.904058e-02
9.974742e-01,9.135190e-07,-3.157569e+01,3.902769e-02
9.974751e-01,9.132696e-07,-3.157584e+01,3.901314e-02
9.974760e-01,9.130202e-07,-3.157603e+01,3.899671e-02
9.974769e-01,9.127709e-07,-3.157623e+01,3.898007e-02
9.974778e-01,9.125216e-07,-3.157642e+01,3.896492e-02
9.974787e-01,9.122724e-07,-3.157661e+01,3.895045e-02
9.974796e-01,9.120232e-07,-3.157681e+01,3.893532e-02
9.974805e-01,9.117741e-07,-3.157702e+01,3.892060e-02
9.974815e-01,9.115250e-07,-3.157722e+01,3.890475e-02
9.974824e-01,9.112760e-07,-3.157739e+01,3.888956e-02
9.974833e-01,9.110270e-07,-3.157758e+01,3.887574e-02
9.974842e-01,9.107780e-07,-3.157776e+01,3.886236e-02
9.974851e-01,9.105291e-07,-3.157796e+01,3.884966e-02
9.974860e-01,9.102802e-07,-3.157816e+01,3.883700e-02
9.974869e-01,9.100314e-07,-3.157838e+01,3.882385e-02
9.974878e-01,9.097826e-07,-3.157862e+01,3.880867e-02
9.974887e-01,9.095339e-07,-3.157885e+01,3.879106e-02
9.974897e-01,9.092852e-07,-3.157909e+01,3.877350e-02
9.974906e-01,9.090365e-07,-3.157931e+01,3.875632e-02
9.974915e-01,9.087879e-07,-3.157954e+01,3.874008e-02
9.974924e-01,9.085394e-07,-3.157976e+01,3.872451e-02
9.974933e-01,9.082909e-07,-3.157998e+01,3.870920e-02
9.974942e-01,9.080424e-07,-3.158018e+01,3.869461e-02
9.974951e-01,9.077940e-07,-3.158037e+01,3.868047e-02
9.974960e-01,9.075456e-07,-3.158058e+01,3.866670e-02
9.974969e-01,9.072972e-07,-3.158077e+01,3.865228e-02
9.974978e-01,9.070490e-07,-3.158096e+01,3.863808e-02
9.974987e-01,9.068007e-07,-3.158115e+01,3.862469e-02
9.974996e-01,9.065525e-07,-3.158133e+01,3.861194e-02
9.975005e-01,9.063043e-07,-3.158150e+01,3.860217e-02
9.975015e-01,9.060562e-07,-3.158166e+01,3.859396e-02
9.975024e-01,9.058082e-07,-3.158182e+01,3.858605e-02
9.975033e-01,9.055601e-07,-3.158198e+01,3.857600e-02
9.975042e-01,9.053122e-07,-3.158216e+01,3.856535e-02
9.975051e-01,9.050642e-07,-3.158231e+01,3.855497e-02
9.975060e-01,9.048163e-07,-3.158251e+01,3.854542e-02
9.975069e-01,9.045685e-07,-3.158269e+01,3.853392e-02
9.975078e-01,9.043207e-07,-3.158286e+01,3.852181e-02
9.975087e-01,9.040729e-07,-3.158303e+01,3.851000e-02
9.975096e-01,9.038252e-07,-3.158323e+01,3.849675e-02
9.975105e-01,9.035775e-07,-3.158341e+01,3.848114e-02
9.975114e-01,9.033299e-07,-3.158360e+01,3.846482e-02
9.975123e-01,9.030823e-07,-3.158383e+01,3.844830e-02
9.975132e-01,9.028348e-07,-3.158408e+01,3.842988e-02
9.975141e-01,9.025873e-07,-3.158437e+01,3.840970e-02
9.975150e-01,9.023398e-07,-3.158466e+01,3.838788e-02
9.975159e-01,9.020924e-07,-3.158494e+01,3.836398e-02
9.975168e-01,9.018451e-07,-3.158523e+01,3.834161e-02
9.975177e-01,9.015977e-07,-3.158553e+01,3.832047e-02
9.975186e-01,9.013505e-07,-3.158582e+01,3.829987e-02
9.975195e-01,9.011032e-07,-3.158610e+01,3.828111e-02
9.975204e-01,9.008561e-07,-3.158639e+01,3.826353e-02
9.975213e-01,9.006089e-07,-3.158669e+01,3.824538e-02
9.975222e-01,9.003618e-07,-3.158702e+01,3.822776e-02
9.975231e-01,9.001148e-07,-3.158730e+01,3.820796e-02
9.975240e-01,8.998678e-07,-3.158760e+01,3.819204e-02
9.975249e-01,8.996208e-07,-3.158790e+01,3.817457e-02
9.975258e-01,8.993739e-07,-3.158822e+01,3.815583e-02
9.975267e-01,8.991270e-07,-3.158849e+01,3.813673e-02
9.975276e-01,8.988802e-07,-3.158874e+01,3.811862e-02
9.975285e-01,8.986334e-07,-3.158895e+01,3.810138e-02
9.975294e-01,8.983866e-07,-3.158914e+01,3.808663e-02
9.975303e-01,8.981399e-07,-3.158935e+01,3.807393e-02
9.975312e-01,8.978933e-07,-3.158959e+01,3.806109e-02
9.975321e-01,8.976467e-07,-3.158981e+01,3.804811e-02
9.975330e-01,8.974001e-07,-3.159003e+01,3.803513e-02
9.975339e-01,8.971536e-07,-3.159025e+01,3.802287e-02
9.975348e-01,8.969071e-07,-3.159046e+01,3.801100e-02
9.975357e-01,8.966607e-07,-3.159062e+01,3.799903e-02
9.975366e-01,8.964143e-07,-3.159079e+01,3.798867e-02
9.975375e-01,8.961679e-07,-3.159097e+01,3.797855e-02
9.975384e-01,8.959217e-07,-3.159117e+01,3.796872e-02
9.975393e-01,8.956754e-07,-3.159138e+01,3.795976e-02
9.975402e-01,8.954292e-07,-3.159157e+01,3.794947e-02
9.975411e-01,8.951830e-07,-3.159176e+01,3.793986e-02
9.975420e-01,8.949369e-07,-3.159197e+01,3.793125e-02
9.975429e-01,8.946908e-07,-3.159215e+01,3.792135e-02
9.975438e-01,8.944448e-07,-3.159234e+01,3.791342e-02
9.975447e-01,8.941988e-07,-3.159255e+01,3.790445e-02
9.975456e-01,8.939528e-07,-3.159274e+01,3.789647e-02
9.975464e-01,8.937069e-07,-3.159295e+01,3.788934e-02
9.975473e-01,8.934611e-07,-3.159314e+01,3.788037e-02
9.975482e-01,8.932153e-07,-3.159334e+01,3.787208e-02
9.975491e-01,8.929695e-07,-3.159353e+01,3.786551e-02
9.975500e-01,8.927238e-07,-3.159369e+01,3.785922e-02
9.975509e-01,8.924781e-07,-3.159384e+01,3.785336e-02
9.975518e-01,8.922325e-07,-3.159396e+01,3.784781e-02
9.975527e-01,8.919869e-07,-3.159406e+01,3.784289e-02
9.975536e-01,8.917413e-07,-3.159414e+01,3.783992e-02
9.975545e-01,8.914958e-07,-3.159422e+01,3.783734e-02
9.975554e-01,8.912503e-07,-3.159430e+01,3.783438e-02
9.975563e-01,8.910049e-07,-3.159439e+01,3.783248e-02
9.975572e-01,8.907596e-07,-3.159448e+01,3.783012e-02
9.975580e-01,8.905142e-07,-3.159453e+01,3.782645e-02
9.975589e-01,8.902689e-07,-3.159459e+01,3.782385e-02
9.975598e-01,8.900237e-07,-3.159462e+01,3.782082e-02
9.975607e-01,8.897785e-07,-3.159468e+01,3.781916e-02
9.975616e-01,8.895334e-07,-3.159475e+01,3.781676e-02
9.975625e-01,8.892883e-07,-3.159481e+01,3.781276e-02
9.975634e-01,8.890432e-07,-3.159490e+01,3.780923e-02
9.975643e-01,8.887982e-07,-3.159499e+01,3.780541e-02
9.975652e-01,8.885532e-07,-3.159509e+01,3.779973e-02
9.975660e-01,8.883083e-07,-3.159518e+01,3.779482e-02
9.975669e-01,8.880634e-07,-3.159530e+01,3.779131e-02
9.975678e-01,8.878185e-07,-3.159541e+01,3.778696e-02
9.975687e-01,8.875737e-07,-3.159556e+01,3.778427e-02
9.975696e-01,8.873290e-07,-3.159574e+01,3.778243e-02
9.975705e-01,8.870843e-07,-3.159590e+01,3.778057e-02
9.975714e-01,8.868396e-07,-3.159607e+01,3.777984e-02
9.975723e-01,8.865950e-07,-3.159624e+01,3.777875e-02
9.975731e-01,8.863504e-07,-3.159640e+01,3.777628e-02
9.975740e-01,8.861059e-07,-3.159659e+01,3.777393e-02
9.975749e-01,8.858614e-07,-3.159676e+01,3.776976e-02
9.975758e-01,8.856169e-07,-3.159693e+01,3.776615e-02
9.975767e-01,8.853725e-07,-3.159708e+01,3.776301e-02
9.975776e-01,8.851282e-07,-3.159720e+01,3.776095e-02
9.975785e-01,8.848839e-07,-3.159734e+01,3.775942e-02
9.975793e-01,8.846396e-07,-3.159747e+01,3.775736e-02
9.975802e-01,8.843954e-07,-3.159760e+01,3.775532e-02
9.975811e-01,8.841512e-07,-3.159769e+01,3.775408e-02
9.975820e-01,8.839071e-07,-3.159783e+01,3.775362e-02
9.975829e-01,8.836630e-07,-3.159795e+01,3.775062e-02
9.975838e-01,8.834189e-07,-3.159809e+01,3.774913e-02
9.975846e-01,8.831749e-07,-3.159826e+01,3.774719e-02
9.975855e-01,8.829309e-07,-3.159842e+01,3.774217e-02
9.975864e-01,8.826870e-07,-3.159854e+01,3.773824e-02
9.975873e-01,8.824432e-07,-3.159867e+01,3.773655e-02
9.975882e-01,8.821993e-07,-3.159879e+01,3.773703e-02
9.975891e-01,8.819555e-07,-3.159888e+01,3.773923e-02
9.975899e-01,8.817118e-07,-3.159896e+01,3.774439e-02
9.975908e-01,8.814681e-07,-3.159903e+01,3.774965e-02
9.975917e-01,8.812245e-07,-3.159909e+01,3.775593e-02
9.975926e-01,8.809808e-07,-3.159917e+01,3.776204e-02
9.975935e-01,8.807373e-07,-3.159925e+01,3.776871e-02
9.975943e-01,8.804938e-07,-3.159930e+01,3.777536e-02
9.975952e-01,8.802503e-07,-3.159937e+01,3.778347e-02
9.975961e-01,8.800069e-07,-3.159941e+01,3.779125e-02
9.975970e-01,8.797635e-07,-3.159945e+01,3.779935e-02
9.975979e-01,8.795201e-07,-3.159948e+01,3.780918e-02
9.975987e-01,8.792768e-07,-3.159950e+01,3.781973e-02
9.975996e-01,8.790336e-07,-3.159950e+01,3.782974e-02
9.976005e-01,8.787904e-07,-3.159949e+01,3.784143e-02
9.976014e-01,8.785472e-07,-3.159950e+01,3.785199e-02
9.976023e-01,8.783041e-07,-3.159946e+01,3.786273e-02
9.976031e-01,8.780610e-07,-3.159940e+01,3.787618e-02
9.976040e-01,8.778179e-07,-3.159934e+01,3.788974e-02
9.976049e-01,8.775750e-07,-3.159927e+01,3.790169e-02
9.976058e-01,8.773320e-07,-3.159924e+01,3.791449e-02
9.976067e-01,8.770891e-07,-3.159924e+01,3.792557e-02
9.976075e-01,8.768462e-07,-3.159924e+01,3.793712e-02
9.976084e-01,8.766034e-07,-3.159923e+01,3.794915e-02
9.976093e-01,8.763607e-07,-3.159922e+01,3.796259e-02
9.976102e-01,8.761179e-07,-3.159919e+01,3.797514e-02
9.976110e-01,8.758752e-07,-3.159917e+01,3.798805e-02
9.976119e-01,8.756326e-07,-3.159913e+01,3.800050e-02
9.976128e-01,8.753900e-07,-3.159909e+01,3.801373e-02
9.976137e-01,8.751475e-07,-3.159904e+01,3.802737e-02
9.976145e-01,8.749049e-07,-3.159901e+01,3.804065e-02
9.976154e-01,8.746625e-07,-3.159897e+01,3.805286e-02
9.976163e-01,8.744201e-07,-3.159895e+01,3.806338e-02
9.976172e-01,8.741777e-07,-3.159894e+01,3.807306e-02
9.976180e-01,8.739353e-07,-3.159891e+01,3.808230e-02
9.976189e-01,8.736931e-07,-3.159890e+01,3.809153e-02
9.976198e-01,8.734508e-07,-3.159888e+01,3.809851e-02
9.976207e-01,8.732086e-07,-3.159888e+01,3.810838e-02
9.976215e-01,8.729665e-07,-3.159886e+01,3.811488e-02
9.976224e-01,8.727243e-07,-3.159884e+01,3.812293e-02
9.976233e-01,8.724823e-07,-3.159883e+01,3.813116e-02
9.976241e-01,8.722403e-07,-3.159885e+01,3.813818e-02
9.976250e-01,8.719983e-07,-3.159885e+01,3.814477e-02
9.976259e-01,8.717563e-07,-3.159885e+01,3.815047e-02
9.976268e-01,8.715144e-07,-3.159887e+01,3.815458e-02
9.976276e-01,8.712726e-07,-3.159890e+01,3.815701e-02
9.976285e-01,8.710308e-07,-3.159894e+01,3.815943e-02
9.976294e-01,8.707890e-07,-3.159896e+01,3.816222e-02
9.976302e-01,8.705473e-07,-3.159900e+01,3.816652e-02
9.976311e-01,8.703056e-07,-3.159903e+01,3.817123e-02
9.976320e-01,8.700640e-07,-3.159904e+01,3.817436e-02
9.976329e-01,8.698224e-07,-3.159904e+01,3.817811e-02
9.976337e-01,8.695809e-07,-3.159902e+01,3.818266e-02
9.976346e-01,8.693394e-07,-3.159897e+01,3.818533e-02
9.976355e-01,8.690979e-07,-3.159890e+01,3.818853e-02
9.976363e-01,8.688565e-07,-3.159883e+01,3.819260e-02
9.976372e-01,8.686151e-07,-3.159878e+01,3.819523e-02
9.976381e-01,8.683738e-07,-3.159870e+01,3.819744e-02
9.976389e-01,8.681325e-07,-3.159865e+01,3.820152e-02
9.976398e-01,8.678913e-07,-3.159860e+01,3.820268e-02
9.976407e-01,8.676501e-07,-3.159855e+01,3.820423e-02
